,nn_distances_data,nn_distances_sim
0,265.8132328628505,203.21663317750347
1,265.8132328628505,14.422205101855956
2,314.4394798319702,48.83646178829912
3,314.4394798319702,252.79438284898657
4,494.27093769510657,40.311288741492746
5,494.27093769510657,240.9834019180574
6,219.09814971605758,52.03844732503075
7,219.09814971605758,22.360679774997898
8,541.4612517346001,117.0341830406826
9,369.06318171825274,48.83646178829912
10,444.0033427317861,146.01369798755184
11,40.94157746106018,146.01369798755184
12,40.94157746106018,22.360679774997898
13,19.846764093927348,203.21663317750347
14,19.846764093927348,23.194827009486403
15,462.3632994572559,14.422205101855956
16,49.94134752887631,297.4104907362886
17,49.94134752887631,451.3989366403071
18,232.70151659368278,72.27724399837061
19,397.6005688577419,329.09725006447565
20,397.6005688577419,146.8911161370898
21,479.01955128470485,329.09725006447565
22,479.01955128470485,125.0
23,599.4615358019229,125.0
24,634.4109099329866,72.27724399837061
25,41.10851124767235,451.3989366403071
26,466.20999860685106,437.0743643820809
27,41.10851124767235,375.19728144004455
28,221.3481929675505,354.79853438254224
29,221.3481929675505,33.95585369269929
30,720.3842578652034,33.95585369269929
31,745.3430211251729,354.79853438254224
32,694.8821073973627,392.7467377331096
33,500.359769549871,375.19728144004455
34,394.80126152407354,400.1849572385249
35,259.4299176887662,181.01104938649465
36,65.7769162624701,108.34205093129813
37,242.80496801548372,196.23710148695125
38,65.7769162624701,108.34205093129813
39,242.80496801548372,147.82760229402356
40,174.7411133133814,181.01104938649465
41,461.3263020000051,149.37536610833797
42,610.4265200407006,145.3409783921933
43,381.0950848344806,48.05205510693585
44,372.37257891122977,94.49338601193207
45,372.37257891122977,94.49338601193207
46,240.60451090118812,129.71121771072848
47,240.60451090118812,819.6249142138128
48,363.7775837472672,48.05205510693585
49,714.8674029531629,502.00099601494816
50,222.9340115146184,149.37536610833797
51,157.50919831552693,331.291412505667
52,343.35712269443314,320.1562118716424
53,157.50919831552693,59.841457201508724
54,343.35712269443314,558.6134620647805
55,201.9619751958273,646.4711903867023
56,516.0324790165829,57.4543296888929
57,184.45806713180104,697.9405418801805
58,28.568100899429812,379.05672398732094
59,28.568100899429812,532.2875162917124
60,314.4215473055242,320.1562118716424
61,314.4215473055242,59.841457201508724
62,32.31792340172865,491.158833779868
63,32.31792340172865,44.384682042344295
64,69.78974575824142,44.384682042344295
65,69.78974575824142,62.26556030423239
66,213.2728421998451,45.0
67,124.11332122298545,331.291412505667
68,488.02694338837483,55.569775957799216
69,49.743661435403006,160.0312469488381
70,124.11332122298545,475.4208661806926
71,22.685846358467646,61.84658438426491
72,22.685846358467646,61.84658438426491
73,218.3122179723341,136.69308687713507
74,227.19616451207966,185.06755523321746
75,62.907230212432836,395.1822364428847
76,62.907230212432836,55.569775957799216
