,nn_distances_data,nn_distances_sim
0,652.5891817062253,181.60396471443016
1,764.7782538886684,123.0690862889621
2,573.7824993793379,313.4980063732463
3,181.56206082218824,662.8574507388447
4,573.7824993793379,329.6862144524699
5,181.56206082218824,307.9366818032564
6,84.35296931347466,60.01666435249463
7,115.77532701746026,285.9545418418809
8,84.35296931347466,331.6338342208165
9,176.28951991823013,641.3766444141851
10,273.44930631654586,24.041630560342615
11,279.91245117714953,23.08679276123039
12,392.5534906544585,70.40596565632774
13,99.39453373802715,67.11929677819934
14,99.39453373802715,421.2006647668068
15,273.44930631654586,501.3342198573722
16,237.6850198266604,231.40008643040736
17,237.6850198266604,445.3818586336898
18,220.0636494857792,490.8441707915049
19,279.91245117714953,203.53869410998982
20,652.0931038509761,160.11246047700348
21,220.0636494857792,1332.4158510014806
22,126.31437601872524,117.98728745080972
23,126.31437601872524,80.049984384758
24,192.30933596942185,178.6644900364927
25,192.30933596942185,1023.1583455164699
26,556.4193908932363,384.46846424641905
27,383.0477822569921,138.23530663329106
28,594.4772120813379,221.0
29,556.4193908932363,307.6052665348888
30,226.90522969953753,129.34063553268942
31,727.8951690380975,142.86357128393507
32,103.59589978855331,51.0098029794274
33,103.59589978855331,67.11929677819934
34,226.90522969953753,365.8209944768069
35,45.62023895158826,70.3420215802759
36,1186.320851412467,511.8066040996345
37,45.62023895158826,1087.9048671644043
38,222.05521964142181,652.3066763417343
39,594.4772120813379,134.09325113517085
40,233.90383773251708,419.5473751556551
41,918.0282361169508,181.60396471443016
42,233.90383773251708,108.75660899458019
43,397.59367476105643,662.8574507388447
44,737.2646015332621,122.97154142320898
45,248.37760936324372,102.62553288534
46,539.9058810570599,27.85677655436824
47,510.7961222346933,166.3640586184408
48,693.3917305167402,587.602756971068
49,248.37760936324372,221.0
50,539.9058810570599,860.1656817148659
51,545.7284516506347,615.6955416437576
52,474.4886185716158,799.1407885973534
53,324.03976180246764,642.5332676212182
54,254.09254717326965,127.39309243440164
55,474.4886185716158,239.00209204105306
56,747.5364507453799,142.86357128393507
57,254.01954640539023,455.2636598719472
58,269.8184365995032,162.5207679036744
59,105.851606700135,507.35589086951575
60,294.17385103540414,150.08331019803634
61,105.851606700135,1151.7030867372025
62,47.063369885718814,107.01868995647442
63,254.09254717326965,37.33630940518894
64,47.063369885718814,748.2813641939775
65,118.67936956775586,37.33630940518894
66,545.7284516506347,1369.3549576351634
67,78.7448587909073,654.0374607008379
68,752.0906986029007,201.8539075668341
69,78.7448587909073,72.83543093852057
70,96.30915365114595,550.9128787748567
71,118.73776391696089,107.5174404457249
72,96.30915365114595,156.06408939919524
73,108.6804230576969,60.01666435249463
74,61.482268378777626,204.88289338058462
75,98.14172093966987,496.72628277553423
76,281.019240028151,148.43180252223578
77,61.482268378777626,24.041630560342615
78,108.6804230576969,496.72628277553423
79,331.29162987615604,654.0374607008379
80,231.48793545452816,154.02921800749363
81,183.9427208508128,203.53869410998982
82,290.50534565305355,120.03332870498926
83,249.32891080658834,151.92103211866353
84,491.4720642681531,400.82165610156346
85,259.3094603172046,373.7833597152233
86,922.8775074353048,148.43180252223578
87,259.3094603172046,134.09325113517085
88,65.31785918108562,363.4735203560226
89,262.69000076135325,501.3342198573722
90,65.31785918108562,612.3634541675393
91,181.43331901831044,177.38658348364456
92,300.7229055792058,95.1892851112981
93,42.593999671315615,357.4632848279666
94,201.42162943686117,245.073458375239
95,363.6233754986061,201.8539075668341
96,42.593999671315615,40.26164427839479
97,261.2446949834573,373.7833597152233
98,181.43331901831044,45.45327270945405
99,182.1584861844219,102.62553288534
100,182.1584861844219,233.95084953895764
101,114.92136893110862,20.12461179749811
102,114.92136893110862,231.8641843838759
103,166.97982731156452,342.81190177705327
104,329.9218835254789,120.03332870498926
105,262.9078229113772,7.0
106,298.3848184945063,142.44297104455524
107,384.957568530611,70.3420215802759
108,364.672508271463,72.83543093852057
109,232.72357972710856,517.3548105507476
110,109.57227518400848,285.9545418418809
111,109.57227518400848,51.62363799656123
112,700.240275659719,175.58188972670274
113,362.0685714419306,1120.7113812217667
114,102.71550785543545,628.9427636915779
115,184.11023767569228,39.824615503479755
116,135.42983444573747,247.64894508154077
117,39.45948730026779,18.681541692269406
118,301.44265104991376,128.22636234409833
119,202.30021046949017,7.0
120,101.13154713540206,587.602756971068
121,262.9078229113772,154.92256130079957
122,40.13928671513777,56.60388679233962
123,39.45948730026779,27.85677655436824
124,102.71550785543545,884.8982992412178
125,103.66030836342324,231.40008643040736
126,40.13928671513777,566.9329766383324
127,67.92265737587107,56.88585061331157
128,40.54957520122766,95.1892851112981
129,101.13154713540206,1151.7030867372025
130,298.3848184945063,51.03920062069938
131,40.54957520122766,952.5061679590322
132,117.59040290772008,948.4202654941532
133,447.4791671798815,43.04648650006177
134,362.0685714419306,91.60785992479029
135,303.3104502271561,56.88585061331157
136,293.1396448947147,400.82165610156346
137,82.36415058142734,91.60785992479029
138,118.31003653959392,392.7301872787474
139,234.69818078971082,488.8783079663077
140,82.36415058142734,18.681541692269406
141,118.31003653959392,46.09772228646444
142,234.69818078971082,239.00209204105306
143,225.747961224459,742.0
144,250.3787762570938,292.8361316504505
145,363.3704777950454,108.75660899458019
146,168.88561772987177,56.60388679233962
147,358.78242439952334,107.01868995647442
148,331.8216001890171,138.23530663329106
149,363.3704777950454,40.26164427839479
150,360.6071495200841,384.46846424641905
151,250.3787762570938,186.43229333996834
152,465.280478190306,742.0
153,131.61510928840872,130.80137613954986
154,360.6071495200841,342.81190177705327
155,131.61510928840872,43.04648650006177
156,168.88561772987177,137.20058308913997
157,239.95069596273402,123.0690862889621
158,177.67938668568166,357.79463383343244
159,331.8216001890171,1087.9048671644043
160,483.95158970810314,455.2636598719472
161,177.67938668568166,23.08679276123039
162,249.06621516576683,16.76305461424021
163,219.81047607655086,131.10301293257908
164,226.53355520540413,16.76305461424021
165,245.82667068485466,137.20058308913997
166,265.33597202414927,20.12461179749811
167,219.81047607655086,628.9427636915779
168,464.4123673654697,197.29419656948858
169,128.2916944232951,129.34063553268942
170,545.8372470050016,550.0145452622139
171,556.9358475264444,490.8441707915049
172,128.2916944232951,113.22543883774529
173,357.64833353029894,274.4758641483801
174,146.9836938881319,70.83078426785913
175,324.4346575814616,160.58953888718904
176,226.53355520540413,6.324555320336759
177,146.9836938881319,504.6047958551326
178,464.4123673654697,24.020824298928627
179,276.3181137891611,385.2544613628764
180,277.5835971558832,150.4027925272666
181,270.8512644330838,276.80498550423545
182,324.8423367512296,130.18832512940628
183,161.7431083446837,404.7283039274619
184,222.1672888996043,15.297058540778355
185,298.2823270544199,164.45364088398895
186,535.5792197051715,50.99019513592785
187,47.21544327865523,210.09759636892565
188,47.21544327865523,907.4017853189401
189,277.5835971558832,162.60381299342276
190,222.1672888996043,236.23928547132036
191,79.78321736430476,58.52349955359813
192,297.9683737378856,331.59312417479345
193,79.78321736430476,85.14693182963201
194,247.97370034743622,148.66068747318505
195,62.414806784929056,316.5880604192142
196,672.4278073704273,160.0
197,33.38134480514441,286.09963299522076
198,33.38134480514441,45.12205669071391
199,247.97370034743622,379.63798545456433
200,334.13388482163873,783.0229881682912
201,297.9683737378856,591.8259879390225
202,672.4278073704273,115.48592987892508
203,494.2793302030745,169.57889019568444
204,247.37374279822066,121.01652779682617
205,549.6345831568462,153.6522046701576
206,606.0667899563547,79.64923100695951
207,210.31264849504277,198.08079159777205
208,790.3089769855839,198.08079159777205
209,210.31264849504277,666.8673031420868
210,827.9875427710255,127.3184982632139
211,300.33406716688006,420.52586127371524
212,606.0004293109041,127.3184982632139
213,285.9523959577885,693.0007215003459
214,285.9523959577885,444.07206622349037
