,nn_distances_data,nn_distances_sim
0,252.18456577078635,164.63899902513984
1,256.30864601101524,318.57809089766357
2,252.18456577078635,171.81967291320282
3,326.6984227357089,362.0662922725616
4,124.90499065289576,221.38202275704322
5,438.0021688530777,348.1738071710737
6,220.4955021491368,318.57809089766357
7,66.21479841394975,348.1738071710737
8,303.97229128984765,33.52610922848042
9,66.21479841394975,207.1955597979841
10,100.56111527822276,171.81967291320282
11,295.8979083738174,33.52610922848042
12,102.66653410435174,164.63899902513984
13,100.56111527822276,259.5573154430443
14,116.36152852210215,681.1651782056978
15,295.8979083738174,257.00778198334774
16,253.2738701583721,242.94237999986746
17,128.3783796906629,175.410946066658
18,128.3783796906629,175.410946066658
19,159.71337480937515,377.27046001509314
20,102.44481970797752,243.1810025474852
21,84.29989222413036,243.1810025474852
22,84.29989222413036,515.7072813137313
23,164.43361184380745,234.00854685246006
24,437.5161086177283,242.94237999986746
25,844.1792288874443,234.00854685246006
26,240.444759161018,281.27744310555727
27,96.94665040629305,274.85450696686786
28,96.94665040629305,185.72291188757515
29,311.0109440260906,79.37883848986453
30,121.54154533327288,79.37883848986453
31,121.54154533327288,233.28308982864576
32,147.53367130929797,571.1716029355802
33,81.15739020569833,319.4761336938958
34,147.53367130929797,571.1716029355802
35,81.15739020569833,707.698382080954
36,101.21240499563285,281.27744310555727
37,188.9887657639999,233.28308982864576
38,870.5282742105508,274.85450696686786
39,134.15520356661528,498.6150820021392
40,134.15520356661528,498.6150820021392
41,256.1797086304846,269.1337957224993
42,514.5095730897531,205.8275977608445
43,417.71470640737544,269.1337957224993
44,483.9330216104291,832.3010272731856
45,195.43762898940423,269.1635190734435
46,282.7045173533667,145.8800877433243
47,282.7045173533667,145.8800877433243
48,195.43762898940423,126.57408897558773
49,483.9330216104291,126.57408897558773
50,234.58764740923576,335.90028282214945
51,234.58764740923576,205.8275977608445
52,619.6405190794094,675.1925651249427
53,130.5289311378899,390.8810560771652
54,517.3212089533927,178.53010950537168
55,130.5289311378899,396.59551182533573
56,404.89781161423923,219.92044015961773
57,229.62030926074465,155.04837954651444
58,229.62030926074465,231.81242417092315
59,368.98827939380396,155.04837954651444
60,297.39410249700643,168.67127793433
61,691.0817885171047,707.101831421755
62,236.89930088963982,388.85472865840273
63,649.7757334073043,219.92044015961773
64,236.89930088963982,168.67127793433
65,236.62230647384027,648.5776746080611
66,311.72272896598344,319.03761533712606
67,127.7814010331707,302.768888758406
68,42.74968328537653,410.07926063140525
69,42.74968328537653,374.0120318920235
70,243.20886438820435,252.67568145747623
71,59.96428331098428,479.88748681331543
72,59.96428331098428,595.8968031463166
73,107.30942001986583,236.17154782064668
74,153.22933480244575,302.00165562460086
75,107.30942001986583,236.17154782064668
76,121.69287099908526,21.400934559032695
77,198.86328114058665,21.400934559032695
78,153.22933480244575,196.82479518597245
79,257.549550824691,226.29626598775332
80,121.69287099908526,737.9139516230873
81,93.63245625850048,196.82479518597245
82,93.63245625850048,439.5816192699599
83,394.86395645082615,369.8553771408495
84,181.69922541386904,134.23859355639868
85,181.69922541386904,185.32673849177834
86,188.67595355264535,185.32673849177834
87,105.01103310128894,422.4038352098617
88,105.01103310128894,737.9139516230873
89,348.4329047176806,134.23859355639868
90,202.984843574588,347.4147377415069
91,348.4329047176806,347.1138141877963
92,221.20342099750624,91.80958555619343
93,221.20342099750624,208.65521800328887
94,388.0203416162611,156.01281998605114
95,754.3838677079461,55.00909015790027
96,318.9752973397786,84.50443775329198
97,236.6536555601877,55.00909015790027
98,318.9752973397786,347.1138141877963
99,618.8015565106475,284.6928169097352
100,126.99182176030082,744.4602071299714
101,126.99182176030082,156.01281998605114
102,295.8390039768253,91.80958555619343
103,199.7203792731227,84.50443775329198
104,199.7203792731227,280.2356151526783
105,426.56596437245213,280.2356151526783
106,483.01282886482426,286.38610301479366
107,125.86319449704096,286.38610301479366
108,125.86319449704096,369.48883609657275
109,71.4695382523212,90.62008607367353
110,71.4695382523212,163.36768346279504
111,289.37369840571216,290.4926849337174
112,264.499047627775,445.1123453691214
113,289.37369840571216,697.2474453162234
114,264.499047627775,587.4904254538963
115,355.56402761949926,163.36768346279504
116,549.7423844247411,90.62008607367353
117,891.3508622590771,391.8596687591108
118,670.554192283517,122.0
119,496.5373882800771,80.22468448052632
120,313.3596481760216,122.0
121,313.3596481760216,807.9467804255427
122,768.5217478575344,273.0
123,107.21120803815244,398.5423440489103
124,107.21120803815244,273.0
125,126.27652089759215,472.7049819919397
126,184.2117353183559,280.06427833624196
127,184.2117353183559,515.8652924940774
128,213.94512388928135,80.22468448052632
129,261.99558368987834,345.3244850861288
130,433.58659187871564,240.29981273400944
131,508.6579751620925,283.53483031190365
132,130.92571573606145,248.3646512690564
133,622.2332360658662,329.8620923962012
134,130.92571573606145,573.9425058313768
135,277.5022338252433,240.29981273400944
136,334.4167772002475,329.8620923962012
137,277.5022338252433,290.06206232459976
138,334.4167772002475,631.4823829688363
139,560.8695743619899,248.3646512690564
140,66.61374730489197,342.14762895568924
141,254.02023303863015,115.43396380615195
142,66.61374730489197,342.14762895568924
143,447.36245135348594,437.90524089122295
144,195.8304482071158,383.51271165373385
145,195.8304482071158,512.227488524386
146,829.8548797374154,464.2628565801921
147,457.3814189153293,613.1133663524226
148,253.49316386245994,418.9367494025799
149,142.091463642261,115.43396380615195
150,253.49316386245994,472.96934361541867
151,142.091463642261,148.48905683584903
152,308.0475547768559,138.00362314084367
153,499.7830721313,138.00362314084367
154,364.99099668484985,214.9534833400008
155,340.81891225106637,214.9534833400008
156,298.51426218859297,283.5365937581955
157,76.94223051744737,283.5365937581955
158,691.934177023364,148.48905683584903
159,76.94223051744737,370.4821183269174
160,172.2069073759817,321.95807180438885
161,90.28251332899414,481.96472899995496
162,90.28251332899414,108.41586599755591
163,81.94536687330158,887.1781106406988
164,81.94536687330158,205.32169880458324
165,273.75043640695816,108.41586599755591
166,273.75043640695816,301.0514906124864
167,285.52048101143276,574.5441671447027
168,225.98315392966822,205.32169880458324
169,651.1558207679633,431.223839786253
170,225.98315392966822,256.78006153126455
171,85.81503255840434,266.2930716334918
172,85.81503255840434,288.37649002649295
173,192.735355604518,343.06413394582654
174,192.735355604518,459.9228196121606
175,301.4792145405717,256.78006153126455
176,333.7040054074867,288.37649002649295
177,369.383171205728,266.2930716334918
178,144.47235889608766,352.264105466339
179,144.47235889608766,837.0818359037544
180,333.7040054074867,121.82364302548172
